"state","married_couple","homeowner","customer_ID","shopping_pt","record_type","day","time","location","group_size","car_age","car_value","risk_factor","age_oldest","age_youngest","C_previous","duration_previous","A","B","C","D","E","F","G","cost","count.x","allStay","aStay","bStay","cStay","dStay","eStay","fStay","gStay","count.y","a0","a1","a2","b0","b1","c1","c2","c3","c4","d1","d2","d3","e0","e1","f0","f1","f2","f3","g1","g2","g3","g4","aFinal","bFinal","cFinal"
"NE",1,1,10078101,9,0,1,"18:48",12694,2,11,"d",2,33,32,3,9,2,0,3,3,0,3,2,554,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,2,0,1
"NE",1,1,10141992,5,0,2,"14:50",10937,2,8,"f",2,69,69,4,10,0,1,4,3,0,0,2,525,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,0,1,1
"NE",1,1,10128887,5,0,4,"10:01",10489,2,4,"g",2,54,53,4,6,2,0,4,3,1,3,1,545,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,2,0,1
"NE",1,1,10004091,6,0,3,"11:11",11654,2,3,"g",3,75,68,4,15,1,0,4,3,0,1,1,605,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10122712,5,0,0,"15:19",14030,1,7,"f",3,75,71,3,4,1,1,3,3,1,2,3,611,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10135508,2,0,4,"13:12",13725,1,9,"f",NA,52,48,1,2,1,1,2,2,0,2,2,651,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10049963,2,0,0,"15:07",12937,2,15,"f",2,49,47,3,14,0,0,3,3,0,0,1,509,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,0,0,1
"NE",1,1,10063239,4,0,2,"10:12",15541,2,3,"h",4,44,38,4,15,1,0,4,3,1,2,2,613,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10051224,5,0,0,"11:12",11792,1,4,"d",2,75,20,3,9,1,0,3,3,1,1,4,599,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10002063,3,0,1,"08:08",11632,2,2,"f",4,30,29,1,3,1,0,2,3,0,2,2,614,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10021054,9,0,3,"14:03",12959,2,10,"d",3,34,32,2,3,1,0,4,3,0,2,1,569,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10020911,5,0,0,"18:24",11792,2,2,"f",4,32,27,3,5,2,1,3,3,0,1,3,632,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,2,1,1
"NE",1,1,10087788,4,0,2,"17:03",10048,2,6,"e",NA,27,23,3,5,0,0,2,3,0,0,1,546,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,0,0,1
"NE",1,1,10104725,2,0,0,"10:28",13725,2,16,"e",2,43,36,3,15,2,0,4,3,0,3,2,519,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,2,0,1
"NE",1,1,10129335,4,0,0,"14:32",12194,2,10,"f",3,75,75,3,15,1,0,3,3,0,2,1,577,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10028365,5,0,4,"15:17",12194,2,13,"e",2,64,64,3,15,1,0,3,3,0,1,2,559,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10099819,8,0,2,"09:46",10048,2,7,"e",NA,33,30,3,8,1,1,3,3,1,2,1,611,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10129084,5,0,4,"14:47",11632,2,11,"g",4,43,42,3,10,1,1,3,3,1,2,2,593,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10070602,3,0,4,"19:48",12937,2,2,"f",4,66,65,3,1,1,0,3,3,0,1,2,593,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10007478,5,0,1,"09:38",12937,2,23,"e",NA,61,54,3,6,0,0,3,3,0,0,1,510,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,0,0,1
"NE",1,1,10060762,8,0,0,"16:45",12694,2,1,"e",4,25,25,4,10,1,0,3,3,0,2,2,600,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10123174,5,0,3,"17:43",12694,2,9,"e",NA,39,36,1,9,1,1,3,3,1,2,2,582,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10079921,9,0,4,"12:04",11712,2,10,"f",NA,46,41,3,7,1,1,3,3,0,2,2,623,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10019771,4,0,0,"16:29",11792,2,5,"e",4,25,25,4,1,1,1,4,3,0,2,1,599,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10146603,4,0,0,"16:34",13690,2,8,"f",NA,37,30,3,14,1,1,3,2,0,1,2,607,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10108079,7,0,3,"13:19",16419,2,22,"d",NA,36,35,2,15,0,0,3,3,0,0,4,552,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,0,0,1
"NE",1,1,10014727,4,0,0,"14:58",13230,2,2,"e",3,38,33,3,6,1,1,3,3,0,1,3,608,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,1,1
"NE",1,1,10089146,8,0,0,"16:17",10197,2,8,"g",NA,60,60,3,15,1,0,3,3,1,1,3,618,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10057409,4,0,1,"15:55",13230,3,7,"f",4,49,18,2,15,1,0,2,2,0,2,2,656,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10103138,5,0,3,"14:06",14302,2,2,"e",4,28,27,3,8,1,0,4,3,1,2,3,605,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
"NE",1,1,10130091,2,0,3,"09:49",13230,2,6,"e",3,60,60,4,12,1,0,4,3,0,1,1,562,74,0.608108108108108,0.959459459459459,0.837837837837838,0.864864864864865,0.972972972972973,0.905405405405405,0.959459459459459,0.824324324324324,74,0.22972972972973,0.662162162162162,0.108108108108108,0.594594594594595,0.405405405405405,0.162162162162162,0.0540540540540541,0.486486486486487,0.297297297297297,0.148648648648649,0.0540540540540541,0.797297297297297,0.702702702702703,0.297297297297297,0.22972972972973,0.189189189189189,0.513513513513513,0.0675675675675676,0.297297297297297,0.405405405405405,0.148648648648649,0.148648648648649,1,0,1
